Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
2018-08-11,112.03472,streamflow,10136600,ft3/s,['A'],0
2018-08-12,121.650696,streamflow,10136600,ft3/s,['A'],0
2018-08-13,117.97327,streamflow,10136600,ft3/s,['A'],0
2018-08-14,89.135765,streamflow,10136600,ft3/s,['A'],0
2018-08-15,98.06875,streamflow,10136600,ft3/s,['A'],0
2018-08-16,94.28785,streamflow,10136600,ft3/s,['A'],0
2018-08-17,93.8625,streamflow,10136600,ft3/s,['A'],0
2018-08-18,117.48646,streamflow,10136600,ft3/s,['A'],0
2018-08-19,194.71527,streamflow,10136600,ft3/s,['A'],0
2018-08-20,126.12153,streamflow,10136600,ft3/s,['A'],0
2018-08-21,125.388885,streamflow,10136600,ft3/s,['A'],0
2018-08-22,122.4684,streamflow,10136600,ft3/s,['A'],0
2018-08-23,250.51042,streamflow,10136600,ft3/s,['A'],0
2018-08-24,205.14583,streamflow,10136600,ft3/s,['A'],0
2018-08-25,169.79514,streamflow,10136600,ft3/s,['A'],0
2018-08-26,151.12848,streamflow,10136600,ft3/s,['A'],0
2018-08-27,118.11181,streamflow,10136600,ft3/s,['A'],0
2018-08-28,128.15486,streamflow,10136600,ft3/s,['A'],0
2018-08-29,112.97361,streamflow,10136600,ft3/s,['A'],0
2018-08-30,102.395836,streamflow,10136600,ft3/s,['A'],0
2018-08-31,109.833336,streamflow,10136600,ft3/s,['A'],0
2018-09-01,95.89479,streamflow,10136600,ft3/s,['A'],0
2018-09-02,92.02604,streamflow,10136600,ft3/s,['A'],0
2018-09-03,117.92986,streamflow,10136600,ft3/s,['A'],0
2018-09-04,99.380905,streamflow,10136600,ft3/s,['A'],0
2018-09-05,69.82222,streamflow,10136600,ft3/s,['A'],0
2018-09-06,85.86701,streamflow,10136600,ft3/s,['A'],0
2018-09-07,108.74062,streamflow,10136600,ft3/s,['A'],0
2018-09-08,106.619446,streamflow,10136600,ft3/s,['A'],0
2018-09-09,118.281944,streamflow,10136600,ft3/s,['A'],0
2018-09-10,143.93854,streamflow,10136600,ft3/s,['A'],0
2018-09-11,102.48815,streamflow,10136600,ft3/s,['A'],0
2018-09-12,90.9607,streamflow,10136600,ft3/s,['A'],0
2018-09-13,91.91736,streamflow,10136600,ft3/s,['A'],0
2018-09-14,101.093056,streamflow,10136600,ft3/s,['A'],0
2018-09-15,101.145485,streamflow,10136600,ft3/s,['A'],0
2018-09-16,85.31528,streamflow,10136600,ft3/s,['A'],0
2018-09-17,81.9559,streamflow,10136600,ft3/s,['A'],0
2018-09-18,73.57361,streamflow,10136600,ft3/s,['A'],0
2018-09-19,72.75452,streamflow,10136600,ft3/s,['A'],0
2018-09-20,70.37118,streamflow,10136600,ft3/s,['A'],0
2018-09-21,92.124306,streamflow,10136600,ft3/s,['A'],0
2018-09-22,120.70416,streamflow,10136600,ft3/s,['A'],0
2018-09-23,106.8007,streamflow,10136600,ft3/s,['A'],0
2018-09-24,83.12639,streamflow,10136600,ft3/s,['A'],0
2018-09-25,75.01806,streamflow,10136600,ft3/s,['A'],0
2018-09-26,72.10903,streamflow,10136600,ft3/s,['A'],0
2018-09-27,61.120487,streamflow,10136600,ft3/s,['A'],0
2018-09-28,68.02361,streamflow,10136600,ft3/s,['A'],0
2018-09-29,60.884827,streamflow,10136600,ft3/s,['A'],0
2018-09-30,74.0675,streamflow,10136600,ft3/s,['A'],0
2018-10-01,180.21736,streamflow,10136600,ft3/s,['A'],0
2018-10-02,159.82257,streamflow,10136600,ft3/s,['A'],0
2018-10-03,118.53924,streamflow,10136600,ft3/s,['A'],0
2018-10-04,120.92778,streamflow,10136600,ft3/s,['A'],0
2018-10-05,131.50937,streamflow,10136600,ft3/s,['A'],0
2018-10-06,122.140625,streamflow,10136600,ft3/s,['A'],0
2018-10-07,106.98542,streamflow,10136600,ft3/s,['A'],0
2018-10-08,96.25278,streamflow,10136600,ft3/s,['A'],0
2018-10-09,90.099304,streamflow,10136600,ft3/s,['A'],0
2018-10-10,109.18576,streamflow,10136600,ft3/s,['A'],0
2018-10-11,119.00694,streamflow,10136600,ft3/s,['A'],0
2018-10-12,104.43958,streamflow,10136600,ft3/s,['A'],0
2018-10-13,97.55139,streamflow,10136600,ft3/s,['A'],0
2018-10-14,90.96667,streamflow,10136600,ft3/s,['A'],0
2018-10-15,83.72222,streamflow,10136600,ft3/s,['A'],0
2018-10-16,84.875694,streamflow,10136600,ft3/s,['A'],0
2018-10-17,82.73403,streamflow,10136600,ft3/s,['A'],0
2018-10-18,78.37882,streamflow,10136600,ft3/s,['A'],0
2018-10-19,80.07569,streamflow,10136600,ft3/s,['A'],0
2018-10-20,75.99722,streamflow,10136600,ft3/s,['A'],0
2018-10-21,72.10694,streamflow,10136600,ft3/s,['A'],0
2018-10-22,69.43924,streamflow,10136600,ft3/s,['A'],0
2018-10-23,69.01632,streamflow,10136600,ft3/s,['A'],0
2018-10-24,69.72708,streamflow,10136600,ft3/s,['A'],0
2018-10-25,71.79618,streamflow,10136600,ft3/s,['A'],0
2018-10-26,63.74757,streamflow,10136600,ft3/s,['A'],0
2018-10-27,60.360416,streamflow,10136600,ft3/s,['A'],0
2018-10-28,55.46389,streamflow,10136600,ft3/s,['A'],0
2018-10-29,54.307987,streamflow,10136600,ft3/s,['A'],0
2018-10-30,47.065277,streamflow,10136600,ft3/s,['A'],0
2018-10-31,47.265972,streamflow,10136600,ft3/s,['A'],0
2018-11-01,56.40486,streamflow,10136600,ft3/s,['A'],0
2018-11-02,57.314236,streamflow,10136600,ft3/s,['A'],0
2018-11-03,52.318054,streamflow,10136600,ft3/s,['A'],0
2018-11-04,48.14965,streamflow,10136600,ft3/s,['A'],0
2018-11-05,53.755554,streamflow,10136600,ft3/s,['A'],0
2018-11-06,52.161804,streamflow,10136600,ft3/s,['A'],0
2018-11-07,45.643055,streamflow,10136600,ft3/s,['A'],0
2018-11-08,47.240276,streamflow,10136600,ft3/s,['A'],0
2018-11-09,58.209026,streamflow,10136600,ft3/s,['A'],0
2018-11-10,52.209373,streamflow,10136600,ft3/s,['A'],0
2018-11-11,59.68264,streamflow,10136600,ft3/s,['A'],0
2018-11-12,62.42917,streamflow,10136600,ft3/s,['A'],0
2018-11-13,63.273262,streamflow,10136600,ft3/s,['A'],0
2018-11-14,58.511806,streamflow,10136600,ft3/s,['A'],0
2018-11-15,52.056595,streamflow,10136600,ft3/s,['A'],0
2018-11-16,70.90173,streamflow,10136600,ft3/s,['A'],0
2018-11-17,62.8316,streamflow,10136600,ft3/s,['A'],0
2018-11-18,60.33125,streamflow,10136600,ft3/s,['A'],0
2018-11-19,51.461666,streamflow,10136600,ft3/s,['A'],0
2018-11-20,44.37375,streamflow,10136600,ft3/s,['A'],0
2018-11-21,46.402,streamflow,10136600,ft3/s,['A'],0
2018-11-22,50.12604,streamflow,10136600,ft3/s,['A'],0
2018-11-23,53.121876,streamflow,10136600,ft3/s,['A'],0
2018-11-24,75.34861,streamflow,10136600,ft3/s,['A'],0
2018-11-25,91.11042,streamflow,10136600,ft3/s,['A'],0
2018-11-26,58.65684,streamflow,10136600,ft3/s,['A'],0
2018-11-27,52.531597,streamflow,10136600,ft3/s,['A'],0
2018-11-28,57.296875,streamflow,10136600,ft3/s,['A'],0
2018-11-29,67.365974,streamflow,10136600,ft3/s,['A'],0
2018-11-30,73.313194,streamflow,10136600,ft3/s,['A'],0
2018-12-01,79.1132,streamflow,10136600,ft3/s,['A'],0
2018-12-02,70.05278,streamflow,10136600,ft3/s,['A'],0
2018-12-03,73.36875,streamflow,10136600,ft3/s,['A'],0
2018-12-04,59.369793,streamflow,10136600,ft3/s,['A'],0
2018-12-05,51.166668,streamflow,10136600,ft3/s,['A'],0
2018-12-06,57.13333,streamflow,10136600,ft3/s,['A'],0
2018-12-07,61.321335,streamflow,10136600,ft3/s,['A'],0
2018-12-08,55.13125,streamflow,10136600,ft3/s,['A'],0
2018-12-09,54.16354,streamflow,10136600,ft3/s,['A'],0
2018-12-10,55.38993,streamflow,10136600,ft3/s,['A'],0
2018-12-11,53.531944,streamflow,10136600,ft3/s,['A'],0
2018-12-12,53.838886,streamflow,10136600,ft3/s,['A'],0
2018-12-13,51.695198,streamflow,10136600,ft3/s,['A'],0
2018-12-14,43.466667,streamflow,10136600,ft3/s,['A'],0
2018-12-15,49.466667,streamflow,10136600,ft3/s,['A'],0
2018-12-16,54.25,streamflow,10136600,ft3/s,['A'],0
2018-12-17,54.135063,streamflow,10136600,ft3/s,['A'],0
2018-12-18,52.022915,streamflow,10136600,ft3/s,['A'],0
2018-12-19,49.900692,streamflow,10136600,ft3/s,['A'],0
2018-12-20,50.062153,streamflow,10136600,ft3/s,['A'],0
2018-12-21,50.433334,streamflow,10136600,ft3/s,['A'],0
2018-12-22,54.357986,streamflow,10136600,ft3/s,['A'],0
2018-12-23,53.507843,streamflow,10136600,ft3/s,['A'],0
2018-12-24,51.41215,streamflow,10136600,ft3/s,['A'],0
2018-12-25,54.983334,streamflow,10136600,ft3/s,['A'],0
2018-12-26,54.56632,streamflow,10136600,ft3/s,['A'],0
2018-12-27,56.026043,streamflow,10136600,ft3/s,['A'],0
2018-12-28,51.62371,streamflow,10136600,ft3/s,['A'],0
2018-12-29,42.766666,streamflow,10136600,ft3/s,['A'],0
2018-12-30,46.783333,streamflow,10136600,ft3/s,['A'],0
2018-12-31,44.88333,streamflow,10136600,ft3/s,['A'],0
2019-01-01,35.6,streamflow,10136600,ft3/s,['A'],0
2019-01-02,22.95,streamflow,10136600,ft3/s,['A'],0
2019-01-03,21.466667,streamflow,10136600,ft3/s,['A'],0
2019-01-04,20.916666,streamflow,10136600,ft3/s,['A'],0
2019-01-05,28.783333,streamflow,10136600,ft3/s,['A'],0
2019-01-06,56.36667,streamflow,10136600,ft3/s,['A'],0
2019-01-07,52.583332,streamflow,10136600,ft3/s,['A'],0
2019-01-08,51.983334,streamflow,10136600,ft3/s,['A'],0
2019-01-09,49.333332,streamflow,10136600,ft3/s,['A'],0
2019-01-10,48.316666,streamflow,10136600,ft3/s,['A'],0
2019-01-11,47.621647,streamflow,10136600,ft3/s,['A'],0
2019-01-12,49.145832,streamflow,10136600,ft3/s,['A'],0
2019-01-13,48.3152,streamflow,10136600,ft3/s,['A'],0
2019-01-14,40.300003,streamflow,10136600,ft3/s,['A'],0
2019-01-15,43.550003,streamflow,10136600,ft3/s,['A'],0
2019-01-16,50.95,streamflow,10136600,ft3/s,['A'],0
2019-01-17,71.987656,streamflow,10136600,ft3/s,['A'],0
2019-01-18,66.772224,streamflow,10136600,ft3/s,['A'],0
2019-01-19,61.48889,streamflow,10136600,ft3/s,['A'],0
2019-01-20,60.29375,streamflow,10136600,ft3/s,['A'],0
2019-01-21,57.13368,streamflow,10136600,ft3/s,['A'],0
2019-01-22,56.374306,streamflow,10136600,ft3/s,['A'],0
2019-01-23,54.799168,streamflow,10136600,ft3/s,['A'],0
2019-01-24,53.067757,streamflow,10136600,ft3/s,['A'],0
2019-01-25,55.021873,streamflow,10136600,ft3/s,['A'],0
2019-01-26,52.929165,streamflow,10136600,ft3/s,['A'],0
2019-01-27,51.36007,streamflow,10136600,ft3/s,['A'],0
2019-01-28,50.69097,streamflow,10136600,ft3/s,['A'],0
2019-01-29,49.931217,streamflow,10136600,ft3/s,['A'],0
2019-01-30,49.912,streamflow,10136600,ft3/s,['A'],0
2019-01-31,46.715,streamflow,10136600,ft3/s,['A'],0
2019-02-01,40.368183,streamflow,10136600,ft3/s,['A'],0
2019-02-02,48.23629,streamflow,10136600,ft3/s,['A'],0
2019-02-03,58.575695,streamflow,10136600,ft3/s,['A'],0
2019-02-04,76.90417,streamflow,10136600,ft3/s,['A'],0
2019-02-05,95.14201,streamflow,10136600,ft3/s,['A'],0
2019-02-06,87.042015,streamflow,10136600,ft3/s,['A'],0
2019-02-07,77.4566,streamflow,10136600,ft3/s,['A'],0
2019-02-08,74.00896,streamflow,10136600,ft3/s,['A'],0
2019-02-09,66.78333,streamflow,10136600,ft3/s,['A'],0
2019-02-10,67.78333,streamflow,10136600,ft3/s,['A'],0
2019-02-11,62.983334,streamflow,10136600,ft3/s,['A'],0
2019-02-12,57.7,streamflow,10136600,ft3/s,['A'],0
2019-02-13,61.00741,streamflow,10136600,ft3/s,['A'],0
2019-02-14,74.369095,streamflow,10136600,ft3/s,['A'],0
2019-02-15,102.2309,streamflow,10136600,ft3/s,['A'],0
2019-02-16,163.6875,streamflow,10136600,ft3/s,['A'],0
2019-02-17,136.2882,streamflow,10136600,ft3/s,['A'],0
2019-02-18,111.1875,streamflow,10136600,ft3/s,['A'],0
2019-02-19,98.09375,streamflow,10136600,ft3/s,['A'],0
2019-02-20,90.035416,streamflow,10136600,ft3/s,['A'],0
2019-02-21,85.72118,streamflow,10136600,ft3/s,['A'],0
2019-02-22,77.39132,streamflow,10136600,ft3/s,['A'],0
2019-02-23,83.01979,streamflow,10136600,ft3/s,['A'],0
2019-02-24,72.98021,streamflow,10136600,ft3/s,['A'],0
2019-02-25,73.21701,streamflow,10136600,ft3/s,['A'],0
2019-02-26,67.66632,streamflow,10136600,ft3/s,['A'],0
2019-02-27,78.240974,streamflow,10136600,ft3/s,['A'],0
2019-02-28,100.49722,streamflow,10136600,ft3/s,['A'],0
2019-03-01,118.18056,streamflow,10136600,ft3/s,['A'],0
2019-03-02,137.86111,streamflow,10136600,ft3/s,['A'],0
2019-03-03,129.98264,streamflow,10136600,ft3/s,['A'],0
2019-03-04,114.361115,streamflow,10136600,ft3/s,['A'],0
2019-03-05,104.802086,streamflow,10136600,ft3/s,['A'],0
2019-03-06,102.954865,streamflow,10136600,ft3/s,['A'],0
2019-03-07,274.99304,streamflow,10136600,ft3/s,['A'],0
2019-03-08,409.7639,streamflow,10136600,ft3/s,['A'],0
2019-03-09,273.62848,streamflow,10136600,ft3/s,['A'],0
2019-03-10,208.10764,streamflow,10136600,ft3/s,['A'],0
2019-03-11,175.79514,streamflow,10136600,ft3/s,['A'],0
2019-03-12,169.67014,streamflow,10136600,ft3/s,['A'],0
2019-03-13,161.3993,streamflow,10136600,ft3/s,['A'],0
2019-03-14,157.29514,streamflow,10136600,ft3/s,['A'],0
2019-03-15,144.91667,streamflow,10136600,ft3/s,['A'],0
2019-03-16,143.79167,streamflow,10136600,ft3/s,['A'],0
2019-03-17,143.74306,streamflow,10136600,ft3/s,['A'],0
2019-03-18,167.05902,streamflow,10136600,ft3/s,['A'],0
2019-03-19,178.53125,streamflow,10136600,ft3/s,['A'],0
2019-03-20,250.11458,streamflow,10136600,ft3/s,['A'],0
2019-03-21,199.76772,streamflow,10136600,ft3/s,['A'],0
2019-03-22,189.73611,streamflow,10136600,ft3/s,['A'],0
2019-03-23,219.73958,streamflow,10136600,ft3/s,['A'],0
2019-03-24,410.7986,streamflow,10136600,ft3/s,['A'],0
2019-03-25,422.28473,streamflow,10136600,ft3/s,['A'],0
2019-03-26,361.6783,streamflow,10136600,ft3/s,['A'],0
2019-03-27,404.00348,streamflow,10136600,ft3/s,['A'],0
2019-03-28,476.16666,streamflow,10136600,ft3/s,['A'],0
2019-03-29,639.55206,streamflow,10136600,ft3/s,['A'],0
2019-03-30,498.89236,streamflow,10136600,ft3/s,['A'],0
2019-03-31,442.03125,streamflow,10136600,ft3/s,['A'],0
2019-04-01,390.03473,streamflow,10136600,ft3/s,['A'],0
2019-04-02,413.0486,streamflow,10136600,ft3/s,['A'],0
2019-04-03,663.1285,streamflow,10136600,ft3/s,['A'],0
2019-04-04,697.48267,streamflow,10136600,ft3/s,['A'],0
2019-04-05,710.2986,streamflow,10136600,ft3/s,['A'],0
2019-04-06,812.9514,streamflow,10136600,ft3/s,['A'],0
2019-04-07,820.09375,streamflow,10136600,ft3/s,['A'],0
2019-04-08,735.49304,streamflow,10136600,ft3/s,['A'],0
2019-04-09,879.43054,streamflow,10136600,ft3/s,['A'],0
2019-04-10,985.7465,streamflow,10136600,ft3/s,['A'],0
2019-04-11,778.0868,streamflow,10136600,ft3/s,['A'],0
2019-04-12,693.2153,streamflow,10136600,ft3/s,['A'],0
2019-04-13,613.5833,streamflow,10136600,ft3/s,['A'],0
2019-04-14,537.2465,streamflow,10136600,ft3/s,['A'],0
2019-04-15,1171.7118,streamflow,10136600,ft3/s,['A'],0
2019-04-16,1594.7916,streamflow,10136600,ft3/s,['A'],0
2019-04-17,1338.5764,streamflow,10136600,ft3/s,['A'],0
2019-04-18,1140.243,streamflow,10136600,ft3/s,['A'],0
2019-04-19,1149.3403,streamflow,10136600,ft3/s,['A'],0
2019-04-20,1443.8889,streamflow,10136600,ft3/s,['A'],0
2019-04-21,1620.6597,streamflow,10136600,ft3/s,['A'],0
2019-04-22,1630.868,streamflow,10136600,ft3/s,['A'],0
2019-04-23,1644.2014,streamflow,10136600,ft3/s,['A'],0
2019-04-24,1665.1389,streamflow,10136600,ft3/s,['A'],0
2019-04-25,1584.132,streamflow,10136600,ft3/s,['A'],0
2019-04-26,1591.7361,streamflow,10136600,ft3/s,['A'],0
2019-04-27,1668.5764,streamflow,10136600,ft3/s,['A'],0
2019-04-28,1591.0416,streamflow,10136600,ft3/s,['A'],0
2019-04-29,1614.9305,streamflow,10136600,ft3/s,['A'],0
2019-04-30,1601.9097,streamflow,10136600,ft3/s,['A'],0
2019-05-01,1268.75,streamflow,10136600,ft3/s,['A'],0
2019-05-02,1145.0695,streamflow,10136600,ft3/s,['A'],0
2019-05-03,1109.2709,streamflow,10136600,ft3/s,['A'],0
2019-05-04,1063.8298,streamflow,10136600,ft3/s,['A'],0
2019-05-05,1103.2291,streamflow,10136600,ft3/s,['A'],0
2019-05-06,1133.5416,streamflow,10136600,ft3/s,['A'],0
2019-05-07,1210.3472,streamflow,10136600,ft3/s,['A'],0
2019-05-08,1180.9028,streamflow,10136600,ft3/s,['A'],0
2019-05-09,1135.4166,streamflow,10136600,ft3/s,['A'],0
2019-05-10,1090.7639,streamflow,10136600,ft3/s,['A'],0
2019-05-11,1063.8577,streamflow,10136600,ft3/s,['A'],0
2019-05-12,1073.4236,streamflow,10136600,ft3/s,['A'],0
2019-05-13,1112.2916,streamflow,10136600,ft3/s,['A'],0
2019-05-14,1118.6111,streamflow,10136600,ft3/s,['A'],0
2019-05-15,1131.493,streamflow,10136600,ft3/s,['A'],0
2019-05-16,1142.2916,streamflow,10136600,ft3/s,['A'],0
2019-05-17,1527.9166,streamflow,10136600,ft3/s,['A'],0
2019-05-18,1514.6875,streamflow,10136600,ft3/s,['A'],0
2019-05-19,1177.3611,streamflow,10136600,ft3/s,['A'],0
2019-05-20,1108.382,streamflow,10136600,ft3/s,['A'],0
2019-05-21,1069.5659,streamflow,10136600,ft3/s,['A'],0
2019-05-22,1050.6805,streamflow,10136600,ft3/s,['A'],0
2019-05-23,1000.75696,streamflow,10136600,ft3/s,['A'],0
2019-05-24,1025.8577,streamflow,10136600,ft3/s,['A'],0
2019-05-25,1014.15625,streamflow,10136600,ft3/s,['A'],0
2019-05-26,988.2847,streamflow,10136600,ft3/s,['A'],0
2019-05-27,959.2986,streamflow,10136600,ft3/s,['A'],0
2019-05-28,955.0,streamflow,10136600,ft3/s,['A'],0
2019-05-29,900.51733,streamflow,10136600,ft3/s,['A'],0
2019-05-30,824.59375,streamflow,10136600,ft3/s,['A'],0
2019-05-31,865.9792,streamflow,10136600,ft3/s,['A'],0
2019-06-01,909.0139,streamflow,10136600,ft3/s,['A'],0
2019-06-02,976.5833,streamflow,10136600,ft3/s,['A'],0
2019-06-03,1024.8021,streamflow,10136600,ft3/s,['A'],0
2019-06-04,974.2743,streamflow,10136600,ft3/s,['A'],0
2019-06-05,912.54517,streamflow,10136600,ft3/s,['A'],0
2019-06-06,828.0243,streamflow,10136600,ft3/s,['A'],0
2019-06-07,827.9132,streamflow,10136600,ft3/s,['A'],0
2019-06-08,873.1875,streamflow,10136600,ft3/s,['A'],0
2019-06-09,1050.8195,streamflow,10136600,ft3/s,['A'],0
2019-06-10,1066.9966,streamflow,10136600,ft3/s,['A'],0
2019-06-11,1166.9097,streamflow,10136600,ft3/s,['A'],0
2019-06-12,1282.7084,streamflow,10136600,ft3/s,['A'],0
2019-06-13,1189.1216,streamflow,10136600,ft3/s,['A'],0
2019-06-14,1217.6736,streamflow,10136600,ft3/s,['A'],0
2019-06-15,1355.7291,streamflow,10136600,ft3/s,['A'],0
2019-06-16,1438.7153,streamflow,10136600,ft3/s,['A'],0
2019-06-17,1165.4514,streamflow,10136600,ft3/s,['A'],0
2019-06-18,1043.2812,streamflow,10136600,ft3/s,['A'],0
2019-06-19,781.75696,streamflow,10136600,ft3/s,['A'],0
2019-06-20,661.21875,streamflow,10136600,ft3/s,['A'],0
2019-06-21,681.85767,streamflow,10136600,ft3/s,['A'],0
2019-06-22,799.9236,streamflow,10136600,ft3/s,['A'],0
2019-06-23,797.3611,streamflow,10136600,ft3/s,['A'],0
2019-06-24,613.51733,streamflow,10136600,ft3/s,['A'],0
2019-06-25,422.50348,streamflow,10136600,ft3/s,['A'],0
2019-06-26,358.33334,streamflow,10136600,ft3/s,['A'],0
2019-06-27,294.08334,streamflow,10136600,ft3/s,['A'],0
2019-06-28,257.0139,streamflow,10136600,ft3/s,['A'],0
2019-06-29,269.22916,streamflow,10136600,ft3/s,['A'],0
2019-06-30,257.90625,streamflow,10136600,ft3/s,['A'],0
2019-07-01,268.98264,streamflow,10136600,ft3/s,['A'],0
2019-07-02,221.24652,streamflow,10136600,ft3/s,['A'],0
2019-07-03,203.55902,streamflow,10136600,ft3/s,['A'],0
2019-07-04,245.46875,streamflow,10136600,ft3/s,['A'],0
2019-07-05,294.3229,streamflow,10136600,ft3/s,['A'],0
2019-07-06,290.09027,streamflow,10136600,ft3/s,['A'],0
2019-07-07,271.06598,streamflow,10136600,ft3/s,['A'],0
2019-07-08,230.16667,streamflow,10136600,ft3/s,['A'],0
2019-07-09,183.51979,streamflow,10136600,ft3/s,['A'],0
2019-07-10,202.94792,streamflow,10136600,ft3/s,['A'],0
2019-07-11,231.57639,streamflow,10136600,ft3/s,['A'],0
2019-07-12,184.97223,streamflow,10136600,ft3/s,['A'],0
2019-07-13,159.06598,streamflow,10136600,ft3/s,['A'],0
2019-07-14,219.19444,streamflow,10136600,ft3/s,['A'],0
2019-07-15,230.86806,streamflow,10136600,ft3/s,['A'],0
2019-07-16,172.98958,streamflow,10136600,ft3/s,['A'],0
2019-07-17,179.34375,streamflow,10136600,ft3/s,['A'],0
2019-07-18,145.63194,streamflow,10136600,ft3/s,['A'],0
2019-07-19,143.93785,streamflow,10136600,ft3/s,['A'],0
2019-07-20,144.55208,streamflow,10136600,ft3/s,['A'],0
2019-07-21,151.27083,streamflow,10136600,ft3/s,['A'],0
2019-07-22,149.22223,streamflow,10136600,ft3/s,['A'],0
2019-07-23,146.7882,streamflow,10136600,ft3/s,['A'],0
2019-07-24,160.89583,streamflow,10136600,ft3/s,['A'],0
2019-07-25,141.84375,streamflow,10136600,ft3/s,['A'],0
2019-07-26,166.61111,streamflow,10136600,ft3/s,['A'],0
2019-07-27,213.61111,streamflow,10136600,ft3/s,['A'],0
2019-07-28,238.56944,streamflow,10136600,ft3/s,['A'],0
2019-07-29,188.61458,streamflow,10136600,ft3/s,['A'],0
2019-07-30,156.24306,streamflow,10136600,ft3/s,['A'],0
2019-07-31,172.32986,streamflow,10136600,ft3/s,['A'],0
2019-08-01,214.40973,streamflow,10136600,ft3/s,['A'],0
2019-08-02,206.22917,streamflow,10136600,ft3/s,['A'],0
2019-08-03,189.84027,streamflow,10136600,ft3/s,['A'],0
2019-08-04,176.45833,streamflow,10136600,ft3/s,['A'],0
2019-08-05,146.04167,streamflow,10136600,ft3/s,['A'],0
2019-08-06,144.98611,streamflow,10136600,ft3/s,['A'],0
2019-08-07,130.99445,streamflow,10136600,ft3/s,['A'],0
2019-08-08,146.90277,streamflow,10136600,ft3/s,['A'],0
2019-08-09,200.06598,streamflow,10136600,ft3/s,['A'],0
2019-08-10,241.49652,streamflow,10136600,ft3/s,['A'],0
2019-08-11,208.8368,streamflow,10136600,ft3/s,['A'],0
2019-08-12,131.0,streamflow,10136600,ft3/s,['A'],0
2019-08-13,114.11667,streamflow,10136600,ft3/s,['A'],0
2019-08-14,128.76042,streamflow,10136600,ft3/s,['A'],0
2019-08-15,128.70833,streamflow,10136600,ft3/s,['A'],0
2019-08-16,148.39583,streamflow,10136600,ft3/s,['A'],0
2019-08-17,153.9375,streamflow,10136600,ft3/s,['A'],0
2019-08-18,154.0382,streamflow,10136600,ft3/s,['A'],0
2019-08-19,151.51389,streamflow,10136600,ft3/s,['A'],0
2019-08-20,128.81944,streamflow,10136600,ft3/s,['A'],0
2019-08-21,131.75694,streamflow,10136600,ft3/s,['A'],0
2019-08-22,139.72223,streamflow,10136600,ft3/s,['A'],0
2019-08-23,146.4618,streamflow,10136600,ft3/s,['A'],0
2019-08-24,163.29028,streamflow,10136600,ft3/s,['A'],0
2019-08-25,186.90277,streamflow,10136600,ft3/s,['A'],0
2019-08-26,159.9618,streamflow,10136600,ft3/s,['A'],0
2019-08-27,132.3125,streamflow,10136600,ft3/s,['A'],0
2019-08-28,123.82118,streamflow,10136600,ft3/s,['A'],0
2019-08-29,146.71875,streamflow,10136600,ft3/s,['A'],0
2019-08-30,157.89236,streamflow,10136600,ft3/s,['A'],0
2019-08-31,152.68056,streamflow,10136600,ft3/s,['A'],0
2019-09-01,180.0243,streamflow,10136600,ft3/s,['A'],0
2019-09-02,176.25,streamflow,10136600,ft3/s,['A'],0
2019-09-03,138.375,streamflow,10136600,ft3/s,['A'],0
2019-09-04,133.79167,streamflow,10136600,ft3/s,['A'],0
2019-09-05,145.6493,streamflow,10136600,ft3/s,['A'],0
2019-09-06,144.375,streamflow,10136600,ft3/s,['A'],0
2019-09-07,154.97223,streamflow,10136600,ft3/s,['A'],0
2019-09-08,179.21527,streamflow,10136600,ft3/s,['A'],0
2019-09-09,177.625,streamflow,10136600,ft3/s,['A'],0
2019-09-10,166.31944,streamflow,10136600,ft3/s,['A'],0
2019-09-11,211.3125,streamflow,10136600,ft3/s,['A'],0
2019-09-12,243.54861,streamflow,10136600,ft3/s,['A'],0
2019-09-13,191.61111,streamflow,10136600,ft3/s,['A'],0
2019-09-14,174.94444,streamflow,10136600,ft3/s,['A'],0
2019-09-15,153.43402,streamflow,10136600,ft3/s,['A'],0
2019-09-16,141.98264,streamflow,10136600,ft3/s,['A'],0
2019-09-17,147.94444,streamflow,10136600,ft3/s,['A'],0
2019-09-18,146.60417,streamflow,10136600,ft3/s,['A'],0
2019-09-19,129.98958,streamflow,10136600,ft3/s,['A'],0
2019-09-20,134.52708,streamflow,10136600,ft3/s,['A'],0
2019-09-21,219.48611,streamflow,10136600,ft3/s,['A'],0
2019-09-22,213.17014,streamflow,10136600,ft3/s,['A'],0
2019-09-23,180.72223,streamflow,10136600,ft3/s,['A'],0
2019-09-24,164.03473,streamflow,10136600,ft3/s,['A'],0
2019-09-25,154.43402,streamflow,10136600,ft3/s,['A'],0
2019-09-26,134.73264,streamflow,10136600,ft3/s,['A'],0
2019-09-27,138.19098,streamflow,10136600,ft3/s,['A'],0
2019-09-28,149.875,streamflow,10136600,ft3/s,['A'],0
2019-09-29,195.93402,streamflow,10136600,ft3/s,['A'],0
2019-09-30,176.65277,streamflow,10136600,ft3/s,['A'],0
2019-10-01,128.99652,streamflow,10136600,ft3/s,['A'],0
2019-10-02,135.09584,streamflow,10136600,ft3/s,['A'],0
2019-10-03,145.8993,streamflow,10136600,ft3/s,['A'],0
2019-10-04,142.00694,streamflow,10136600,ft3/s,['A'],0
2019-10-05,132.7257,streamflow,10136600,ft3/s,['A'],0
2019-10-06,128.94792,streamflow,10136600,ft3/s,['A'],0
